length,length,ID,count,type
166,166,EE88295,1392511.0,A
167,167,EE88295,1345790.0,A
168,168,EE88295,1271311.0,A
169,169,EE88295,1192621.0,A
170,170,EE88295,1107244.0,A
171,171,EE88295,1029028.0,A
172,172,EE88295,963517.0,A
173,173,EE88295,920905.0,A
174,174,EE88295,888243.0,A
175,175,EE88295,851018.0,A
176,176,EE88295,800946.0,A
177,177,EE88295,732731.0,A
178,178,EE88295,654149.0,A
179,179,EE88295,576436.0,A
180,180,EE88295,508769.0,A
181,181,EE88295,449121.0,A
182,182,EE88295,403335.0,A
183,183,EE88295,366796.0,A
184,184,EE88295,339270.0,A
185,185,EE88295,314372.0,A
186,186,EE88295,292736.0,A
187,187,EE88295,270554.0,A
188,188,EE88295,249136.0,A
189,189,EE88295,225122.0,A
190,190,EE88295,201376.0,A
191,191,EE88295,180421.0,A
192,192,EE88295,161871.0,A
193,193,EE88295,145768.0,A
194,194,EE88295,134609.0,A
195,195,EE88295,125125.0,A
196,196,EE88295,116509.0,A
197,197,EE88295,110315.0,A
198,198,EE88295,102785.0,A
199,199,EE88295,96508.0,A
200,200,EE88295,89561.0,A
201,201,EE88295,82283.0,A
202,202,EE88295,75288.0,A
203,203,EE88295,69370.0,A
204,204,EE88295,63982.0,A
205,205,EE88295,59202.0,A
206,206,EE88295,55510.0,A
207,207,EE88295,51893.0,A
208,208,EE88295,49323.0,A
209,209,EE88295,46539.0,A
210,210,EE88295,43391.0,A
211,211,EE88295,40178.0,A
212,212,EE88295,37346.0,A
213,213,EE88295,34428.0,A
214,214,EE88295,31486.0,A
215,215,EE88295,28897.0,A
216,216,EE88295,27123.0,A
217,217,EE88295,25572.0,A
218,218,EE88295,23806.0,A
219,219,EE88295,22877.0,A
220,220,EE88295,21650.0,A
221,221,EE88295,20135.0,A
222,222,EE88295,18802.0,A
223,223,EE88295,17316.0,A
224,224,EE88295,16352.0,A
225,225,EE88295,15041.0,A
226,226,EE88295,14006.0,A
227,227,EE88295,13190.0,A
228,228,EE88295,12610.0,A
229,229,EE88295,12298.0,A
230,230,EE88295,12129.0,A
98,98,EE88296,959.0,A
99,99,EE88296,2142.0,A
100,100,EE88296,5404.0,A
101,101,EE88296,5988.0,A
102,102,EE88296,6503.0,A
103,103,EE88296,6817.0,A
104,104,EE88296,6811.0,A
105,105,EE88296,6857.0,A
106,106,EE88296,7583.0,A
107,107,EE88296,8805.0,A
108,108,EE88296,9950.0,A
109,109,EE88296,11851.0,A
110,110,EE88296,14094.0,A
111,111,EE88296,16295.0,A
112,112,EE88296,17182.0,A
113,113,EE88296,16418.0,A
114,114,EE88296,15578.0,A
115,115,EE88296,16183.0,A
116,116,EE88296,18021.0,A
117,117,EE88296,20629.0,A
118,118,EE88296,23233.0,A
119,119,EE88296,28232.0,A
120,120,EE88296,35999.0,A
121,121,EE88296,47099.0,A
122,122,EE88296,57285.0,A
123,123,EE88296,58215.0,A
124,124,EE88296,48564.0,A
125,125,EE88296,40073.0,A
126,126,EE88296,40064.0,A
127,127,EE88296,44654.0,A
128,128,EE88296,51228.0,A
129,129,EE88296,59752.0,A
130,130,EE88296,74930.0,A
131,131,EE88296,98149.0,A
132,132,EE88296,133526.0,A
133,133,EE88296,169324.0,A
134,134,EE88296,181444.0,A
135,135,EE88296,166111.0,A
136,136,EE88296,152757.0,A
137,137,EE88296,162253.0,A
138,138,EE88296,195481.0,A
139,139,EE88296,243666.0,A
140,140,EE88296,300590.0,A
141,141,EE88296,346443.0,A
142,142,EE88296,366679.0,A
143,143,EE88296,371999.0,A
144,144,EE88296,378108.0,A
145,145,EE88296,385280.0,A
146,146,EE88296,386521.0,A
147,147,EE88296,394311.0,A
148,148,EE88296,418010.0,A
149,149,EE88296,450221.0,A
150,150,EE88296,487110.0,A
151,151,EE88296,529225.0,A
152,152,EE88296,565445.0,A
153,153,EE88296,569249.0,A
154,154,EE88296,553838.0,A
155,155,EE88296,560523.0,A
156,156,EE88296,595792.0,A
157,157,EE88296,653137.0,A
158,158,EE88296,728521.0,A
159,159,EE88296,806949.0,A
160,160,EE88296,870031.0,A
161,161,EE88296,919266.0,A
162,162,EE88296,978105.0,A
163,163,EE88296,1088294.0,A
164,164,EE88296,1247038.0,A
165,165,EE88296,1380752.0,A
166,166,EE88296,1411489.0,A
167,167,EE88296,1373062.0,A
168,168,EE88296,1306241.0,A
169,169,EE88296,1229217.0,A
170,170,EE88296,1137698.0,A
171,171,EE88296,1048276.0,A
172,172,EE88296,970543.0,A
173,173,EE88296,918971.0,A
174,174,EE88296,882286.0,A
175,175,EE88296,844502.0,A
176,176,EE88296,794608.0,A
177,177,EE88296,732258.0,A
178,178,EE88296,662655.0,A
179,179,EE88296,589826.0,A
180,180,EE88296,523806.0,A
181,181,EE88296,466627.0,A
182,182,EE88296,417003.0,A
183,183,EE88296,379373.0,A
184,184,EE88296,347930.0,A
185,185,EE88296,324022.0,A
186,186,EE88296,304326.0,A
187,187,EE88296,284142.0,A
188,188,EE88296,266110.0,A
189,189,EE88296,245134.0,A
190,190,EE88296,222744.0,A
191,191,EE88296,201415.0,A
192,192,EE88296,181145.0,A
193,193,EE88296,164408.0,A
194,194,EE88296,149175.0,A
195,195,EE88296,138810.0,A
196,196,EE88296,130630.0,A
197,197,EE88296,123370.0,A
198,198,EE88296,117435.0,A
199,199,EE88296,111172.0,A
200,200,EE88296,104353.0,A
201,201,EE88296,97076.0,A
202,202,EE88296,89542.0,A
203,203,EE88296,81464.0,A
204,204,EE88296,75531.0,A
205,205,EE88296,69112.0,A
206,206,EE88296,64530.0,A
207,207,EE88296,60959.0,A
208,208,EE88296,57097.0,A
209,209,EE88296,53811.0,A
210,210,EE88296,50865.0,A
211,211,EE88296,47556.0,A
212,212,EE88296,43877.0,A
213,213,EE88296,40102.0,A
214,214,EE88296,36540.0,A
215,215,EE88296,33759.0,A
216,216,EE88296,30845.0,A
217,217,EE88296,28782.0,A
218,218,EE88296,26837.0,A
219,219,EE88296,25160.0,A
220,220,EE88296,23535.0,A
221,221,EE88296,21926.0,A
222,222,EE88296,20465.0,A
223,223,EE88296,18554.0,A
224,224,EE88296,17021.0,A
225,225,EE88296,15813.0,A
226,226,EE88296,14178.0,A
227,227,EE88296,13240.0,A
228,228,EE88296,12362.0,A
229,229,EE88296,11582.0,A
230,230,EE88296,11184.0,A
98,98,EE88297,586.0,A
99,99,EE88297,1631.0,A
100,100,EE88297,4297.0,A
101,101,EE88297,4512.0,A
102,102,EE88297,4932.0,A
103,103,EE88297,5495.0,A
104,104,EE88297,5534.0,A
105,105,EE88297,5703.0,A
106,106,EE88297,6456.0,A
107,107,EE88297,7367.0,A
108,108,EE88297,8306.0,A
109,109,EE88297,9617.0,A
110,110,EE88297,11688.0,A
111,111,EE88297,13462.0,A
112,112,EE88297,14255.0,A
113,113,EE88297,13235.0,A
114,114,EE88297,13282.0,A
115,115,EE88297,13668.0,A
116,116,EE88297,15574.0,A
117,117,EE88297,17760.0,A
118,118,EE88297,20519.0,A
119,119,EE88297,24097.0,A
120,120,EE88297,30392.0,A
121,121,EE88297,40046.0,A
122,122,EE88297,48644.0,A
123,123,EE88297,49799.0,A
124,124,EE88297,42365.0,A
125,125,EE88297,36778.0,A
126,126,EE88297,36867.0,A
127,127,EE88297,41628.0,A
128,128,EE88297,48133.0,A
129,129,EE88297,56255.0,A
130,130,EE88297,69683.0,A
131,131,EE88297,91301.0,A
132,132,EE88297,121333.0,A
133,133,EE88297,151513.0,A
134,134,EE88297,162473.0,A
135,135,EE88297,151639.0,A
136,136,EE88297,142446.0,A
137,137,EE88297,153685.0,A
138,138,EE88297,184542.0,A
139,139,EE88297,227350.0,A
140,140,EE88297,275127.0,A
141,141,EE88297,311599.0,A
142,142,EE88297,326110.0,A
143,143,EE88297,328435.0,A
144,144,EE88297,335419.0,A
145,145,EE88297,343032.0,A
146,146,EE88297,349135.0,A
147,147,EE88297,361017.0,A
148,148,EE88297,385811.0,A
149,149,EE88297,415396.0,A
150,150,EE88297,450259.0,A
151,151,EE88297,486738.0,A
152,152,EE88297,516727.0,A
153,153,EE88297,519886.0,A
154,154,EE88297,509898.0,A
155,155,EE88297,524092.0,A
156,156,EE88297,564318.0,A
157,157,EE88297,625413.0,A
158,158,EE88297,693919.0,A
159,159,EE88297,761913.0,A
160,160,EE88297,812692.0,A
161,161,EE88297,851391.0,A
162,162,EE88297,908061.0,A
163,163,EE88297,1011387.0,A
164,164,EE88297,1165828.0,A
165,165,EE88297,1294307.0,A
166,166,EE88297,1325407.0,A
167,167,EE88297,1284464.0,A
168,168,EE88297,1212145.0,A
169,169,EE88297,1128419.0,A
170,170,EE88297,1036666.0,A
171,171,EE88297,951328.0,A
172,172,EE88297,882620.0,A
173,173,EE88297,836711.0,A
174,174,EE88297,807768.0,A
175,175,EE88297,775459.0,A
176,176,EE88297,732102.0,A
177,177,EE88297,671924.0,A
178,178,EE88297,602756.0,A
179,179,EE88297,532566.0,A
180,180,EE88297,471013.0,A
181,181,EE88297,414933.0,A
182,182,EE88297,369758.0,A
183,183,EE88297,333903.0,A
184,184,EE88297,305273.0,A
185,185,EE88297,285155.0,A
186,186,EE88297,265806.0,A
187,187,EE88297,249065.0,A
188,188,EE88297,229456.0,A
189,189,EE88297,210615.0,A
190,190,EE88297,189812.0,A
191,191,EE88297,169327.0,A
192,192,EE88297,151819.0,A
193,193,EE88297,137136.0,A
194,194,EE88297,124975.0,A
195,195,EE88297,115936.0,A
196,196,EE88297,108075.0,A
197,197,EE88297,102244.0,A
198,198,EE88297,95646.0,A
199,199,EE88297,91024.0,A
200,200,EE88297,84616.0,A
201,201,EE88297,78837.0,A
202,202,EE88297,71999.0,A
203,203,EE88297,65675.0,A
204,204,EE88297,60188.0,A
205,205,EE88297,55094.0,A
206,206,EE88297,51686.0,A
207,207,EE88297,48071.0,A
208,208,EE88297,45668.0,A
209,209,EE88297,43200.0,A
210,210,EE88297,40571.0,A
211,211,EE88297,37026.0,A
212,212,EE88297,34926.0,A
213,213,EE88297,31705.0,A
214,214,EE88297,28916.0,A
215,215,EE88297,26671.0,A
216,216,EE88297,24675.0,A
217,217,EE88297,22768.0,A
218,218,EE88297,21741.0,A
219,219,EE88297,20597.0,A
220,220,EE88297,19262.0,A
221,221,EE88297,18152.0,A
222,222,EE88297,16609.0,A
223,223,EE88297,15560.0,A
224,224,EE88297,14320.0,A
225,225,EE88297,13260.0,A
226,226,EE88297,12395.0,A
227,227,EE88297,11499.0,A
228,228,EE88297,10812.0,A
229,229,EE88297,10605.0,A
230,230,EE88297,10011.0,A
98,98,EE88298,976.0,A
99,99,EE88298,6993.0,A
100,100,EE88298,8051.0,A
101,101,EE88298,8916.0,A
102,102,EE88298,9974.0,A
103,103,EE88298,10517.0,A
104,104,EE88298,10541.0,A
105,105,EE88298,10712.0,A
106,106,EE88298,12073.0,A
107,107,EE88298,13553.0,A
108,108,EE88298,15122.0,A
109,109,EE88298,16827.0,A
110,110,EE88298,19234.0,A
111,111,EE88298,21707.0,A
112,112,EE88298,22589.0,A
113,113,EE88298,21528.0,A
114,114,EE88298,21153.0,A
115,115,EE88298,22105.0,A
116,116,EE88298,24267.0,A
117,117,EE88298,27915.0,A
118,118,EE88298,31246.0,A
119,119,EE88298,34829.0,A
120,120,EE88298,42970.0,A
121,121,EE88298,54396.0,A
122,122,EE88298,65416.0,A
123,123,EE88298,66572.0,A
124,124,EE88298,57600.0,A
125,125,EE88298,49906.0,A
126,126,EE88298,49682.0,A
127,127,EE88298,55269.0,A
128,128,EE88298,62797.0,A
129,129,EE88298,73423.0,A
130,130,EE88298,89206.0,A
131,131,EE88298,114468.0,A
132,132,EE88298,151571.0,A
133,133,EE88298,189067.0,A
134,134,EE88298,201751.0,A
135,135,EE88298,186181.0,A
136,136,EE88298,175582.0,A
137,137,EE88298,187311.0,A
138,138,EE88298,223207.0,A
139,139,EE88298,271613.0,A
140,140,EE88298,321015.0,A
141,141,EE88298,359791.0,A
142,142,EE88298,378565.0,A
143,143,EE88298,382758.0,A
144,144,EE88298,389085.0,A
145,145,EE88298,392808.0,A
146,146,EE88298,394069.0,A
147,147,EE88298,407428.0,A
148,148,EE88298,439975.0,A
149,149,EE88298,475764.0,A
150,150,EE88298,510157.0,A
151,151,EE88298,548986.0,A
152,152,EE88298,578257.0,A
153,153,EE88298,581796.0,A
154,154,EE88298,568794.0,A
155,155,EE88298,574205.0,A
156,156,EE88298,607462.0,A
157,157,EE88298,661231.0,A
158,158,EE88298,727357.0,A
159,159,EE88298,798327.0,A
160,160,EE88298,850357.0,A
161,161,EE88298,889659.0,A
162,162,EE88298,940252.0,A
163,163,EE88298,1036712.0,A
164,164,EE88298,1183900.0,A
165,165,EE88298,1296605.0,A
166,166,EE88298,1303248.0,A
167,167,EE88298,1247127.0,A
168,168,EE88298,1165513.0,A
169,169,EE88298,1074719.0,A
170,170,EE88298,980919.0,A
171,171,EE88298,892631.0,A
172,172,EE88298,821428.0,A
173,173,EE88298,775405.0,A
174,174,EE88298,744404.0,A
175,175,EE88298,713754.0,A
176,176,EE88298,669154.0,A
177,177,EE88298,612457.0,A
178,178,EE88298,547835.0,A
179,179,EE88298,484313.0,A
180,180,EE88298,427027.0,A
181,181,EE88298,376719.0,A
182,182,EE88298,336878.0,A
183,183,EE88298,303940.0,A
184,184,EE88298,278743.0,A
185,185,EE88298,260385.0,A
186,186,EE88298,243680.0,A
187,187,EE88298,227805.0,A
188,188,EE88298,211222.0,A
189,189,EE88298,194004.0,A
190,190,EE88298,174861.0,A
191,191,EE88298,157182.0,A
192,192,EE88298,141021.0,A
193,193,EE88298,126344.0,A
194,194,EE88298,115463.0,A
195,195,EE88298,106486.0,A
196,196,EE88298,100183.0,A
197,197,EE88298,94730.0,A
198,198,EE88298,89296.0,A
199,199,EE88298,84711.0,A
200,200,EE88298,79293.0,A
201,201,EE88298,73992.0,A
202,202,EE88298,67501.0,A
203,203,EE88298,62070.0,A
204,204,EE88298,57766.0,A
205,205,EE88298,53556.0,A
206,206,EE88298,49942.0,A
207,207,EE88298,46738.0,A
208,208,EE88298,43943.0,A
209,209,EE88298,41630.0,A
210,210,EE88298,39304.0,A
211,211,EE88298,36674.0,A
212,212,EE88298,33873.0,A
213,213,EE88298,31079.0,A
214,214,EE88298,28655.0,A
215,215,EE88298,26170.0,A
216,216,EE88298,23961.0,A
217,217,EE88298,22394.0,A
218,218,EE88298,21009.0,A
219,219,EE88298,19814.0,A
220,220,EE88298,18327.0,A
221,221,EE88298,17123.0,A
222,222,EE88298,15889.0,A
223,223,EE88298,14771.0,A
224,224,EE88298,13969.0,A
225,225,EE88298,12681.0,A
226,226,EE88298,11603.0,A
227,227,EE88298,10892.0,A
228,228,EE88298,10523.0,A
229,229,EE88298,10209.0,A
230,230,EE88298,9400.0,A
98,98,EE88299,732.0,A
99,99,EE88299,3923.0,A
100,100,EE88299,4842.0,A
101,101,EE88299,5482.0,A
102,102,EE88299,6012.0,A
103,103,EE88299,6204.0,A
104,104,EE88299,6162.0,A
105,105,EE88299,6356.0,A
106,106,EE88299,6992.0,A
107,107,EE88299,7864.0,A
108,108,EE88299,9524.0,A
109,109,EE88299,11469.0,A
110,110,EE88299,14435.0,A
111,111,EE88299,16815.0,A
112,112,EE88299,17670.0,A
113,113,EE88299,16489.0,A
114,114,EE88299,15941.0,A
115,115,EE88299,16674.0,A
116,116,EE88299,18670.0,A
117,117,EE88299,21206.0,A
118,118,EE88299,25019.0,A
119,119,EE88299,30239.0,A
120,120,EE88299,38326.0,A
121,121,EE88299,50867.0,A
122,122,EE88299,61250.0,A
123,123,EE88299,60767.0,A
124,124,EE88299,50291.0,A
125,125,EE88299,42399.0,A
126,126,EE88299,41601.0,A
127,127,EE88299,45664.0,A
128,128,EE88299,52000.0,A
129,129,EE88299,59908.0,A
130,130,EE88299,74975.0,A
131,131,EE88299,97312.0,A
132,132,EE88299,127365.0,A
133,133,EE88299,155908.0,A
134,134,EE88299,163333.0,A
135,135,EE88299,147526.0,A
136,136,EE88299,135681.0,A
137,137,EE88299,144350.0,A
138,138,EE88299,169710.0,A
139,139,EE88299,208240.0,A
140,140,EE88299,253547.0,A
141,141,EE88299,292230.0,A
142,142,EE88299,313056.0,A
143,143,EE88299,319798.0,A
144,144,EE88299,324262.0,A
145,145,EE88299,325954.0,A
146,146,EE88299,322166.0,A
147,147,EE88299,326614.0,A
148,148,EE88299,341987.0,A
149,149,EE88299,363682.0,A
150,150,EE88299,388001.0,A
151,151,EE88299,418150.0,A
152,152,EE88299,444440.0,A
153,153,EE88299,450404.0,A
154,154,EE88299,440325.0,A
155,155,EE88299,442366.0,A
156,156,EE88299,462044.0,A
157,157,EE88299,495552.0,A
158,158,EE88299,543825.0,A
159,159,EE88299,597524.0,A
160,160,EE88299,644073.0,A
161,161,EE88299,680170.0,A
162,162,EE88299,724015.0,A
163,163,EE88299,790333.0,A
164,164,EE88299,883792.0,A
165,165,EE88299,958829.0,A
166,166,EE88299,978951.0,A
167,167,EE88299,961884.0,A
168,168,EE88299,925185.0,A
169,169,EE88299,883212.0,A
170,170,EE88299,831976.0,A
171,171,EE88299,776321.0,A
172,172,EE88299,723368.0,A
173,173,EE88299,685628.0,A
174,174,EE88299,657615.0,A
175,175,EE88299,627360.0,A
176,176,EE88299,592054.0,A
177,177,EE88299,547245.0,A
178,178,EE88299,496036.0,A
179,179,EE88299,445226.0,A
180,180,EE88299,399646.0,A
181,181,EE88299,358645.0,A
182,182,EE88299,324623.0,A
183,183,EE88299,294353.0,A
184,184,EE88299,269617.0,A
185,185,EE88299,250428.0,A
186,186,EE88299,231833.0,A
187,187,EE88299,216091.0,A
188,188,EE88299,200502.0,A
189,189,EE88299,184687.0,A
190,190,EE88299,167668.0,A
191,191,EE88299,152124.0,A
192,192,EE88299,137704.0,A
193,193,EE88299,125128.0,A
194,194,EE88299,114749.0,A
195,195,EE88299,105448.0,A
196,196,EE88299,98309.0,A
197,197,EE88299,91901.0,A
198,198,EE88299,86709.0,A
199,199,EE88299,80794.0,A
200,200,EE88299,74902.0,A
201,201,EE88299,69494.0,A
202,202,EE88299,64102.0,A
203,203,EE88299,58518.0,A
204,204,EE88299,53826.0,A
205,205,EE88299,49696.0,A
206,206,EE88299,45916.0,A
207,207,EE88299,42898.0,A
208,208,EE88299,40533.0,A
209,209,EE88299,38477.0,A
210,210,EE88299,35731.0,A
211,211,EE88299,33125.0,A
212,212,EE88299,31134.0,A
213,213,EE88299,28492.0,A
214,214,EE88299,25991.0,A
215,215,EE88299,24128.0,A
216,216,EE88299,22314.0,A
217,217,EE88299,20993.0,A
218,218,EE88299,19544.0,A
219,219,EE88299,18411.0,A
220,220,EE88299,17503.0,A
221,221,EE88299,16790.0,A
222,222,EE88299,15362.0,A
223,223,EE88299,14004.0,A
224,224,EE88299,13028.0,A
225,225,EE88299,11993.0,A
226,226,EE88299,10812.0,A
227,227,EE88299,10420.0,A
228,228,EE88299,9819.0,A
229,229,EE88299,9434.0,A
230,230,EE88299,9049.0,A
98,98,EE88301,864.0,A
99,99,EE88301,4747.0,A
100,100,EE88301,5528.0,A
101,101,EE88301,9924.0,A
102,102,EE88301,11032.0,A
103,103,EE88301,11860.0,A
104,104,EE88301,11706.0,A
105,105,EE88301,12037.0,A
106,106,EE88301,13273.0,A
107,107,EE88301,15148.0,A
108,108,EE88301,17254.0,A
109,109,EE88301,19938.0,A
110,110,EE88301,23699.0,A
111,111,EE88301,27332.0,A
112,112,EE88301,28482.0,A
113,113,EE88301,26835.0,A
114,114,EE88301,25810.0,A
115,115,EE88301,26839.0,A
116,116,EE88301,29746.0,A
117,117,EE88301,33617.0,A
118,118,EE88301,38417.0,A
119,119,EE88301,44952.0,A
120,120,EE88301,57066.0,A
121,121,EE88301,77829.0,A
122,122,EE88301,93760.0,A
123,123,EE88301,93623.0,A
124,124,EE88301,76198.0,A
125,125,EE88301,63557.0,A
126,126,EE88301,63330.0,A
127,127,EE88301,70546.0,A
128,128,EE88301,81125.0,A
129,129,EE88301,94578.0,A
130,130,EE88301,118574.0,A
131,131,EE88301,157653.0,A
132,132,EE88301,214527.0,A
133,133,EE88301,269121.0,A
134,134,EE88301,283484.0,A
135,135,EE88301,259140.0,A
136,136,EE88301,244413.0,A
137,137,EE88301,270020.0,A
138,138,EE88301,331459.0,A
139,139,EE88301,411585.0,A
140,140,EE88301,491945.0,A
141,141,EE88301,557209.0,A
142,142,EE88301,589259.0,A
143,143,EE88301,601996.0,A
144,144,EE88301,614341.0,A
145,145,EE88301,622510.0,A
146,146,EE88301,623513.0,A
147,147,EE88301,640252.0,A
148,148,EE88301,681521.0,A
149,149,EE88301,733240.0,A
150,150,EE88301,783918.0,A
151,151,EE88301,840599.0,A
152,152,EE88301,885874.0,A
153,153,EE88301,892967.0,A
154,154,EE88301,878286.0,A
155,155,EE88301,893703.0,A
156,156,EE88301,949286.0,A
157,157,EE88301,1035669.0,A
158,158,EE88301,1136978.0,A
159,159,EE88301,1244117.0,A
160,160,EE88301,1329340.0,A
161,161,EE88301,1403695.0,A
162,162,EE88301,1503075.0,A
163,163,EE88301,1680118.0,A
164,164,EE88301,1922150.0,A
165,165,EE88301,2096412.0,A
166,166,EE88301,2101259.0,A
167,167,EE88301,1999255.0,A
168,168,EE88301,1868659.0,A
169,169,EE88301,1721494.0,A
170,170,EE88301,1570740.0,A
171,171,EE88301,1422319.0,A
172,172,EE88301,1299476.0,A
173,173,EE88301,1208001.0,A
174,174,EE88301,1142055.0,A
175,175,EE88301,1077402.0,A
176,176,EE88301,997587.0,A
177,177,EE88301,902595.0,A
178,178,EE88301,798206.0,A
179,179,EE88301,697154.0,A
180,180,EE88301,607801.0,A
181,181,EE88301,532826.0,A
182,182,EE88301,472423.0,A
183,183,EE88301,421376.0,A
184,184,EE88301,383600.0,A
185,185,EE88301,352086.0,A
186,186,EE88301,325778.0,A
187,187,EE88301,300872.0,A
188,188,EE88301,276182.0,A
189,189,EE88301,250894.0,A
190,190,EE88301,224976.0,A
191,191,EE88301,200773.0,A
192,192,EE88301,178917.0,A
193,193,EE88301,161439.0,A
194,194,EE88301,145360.0,A
195,195,EE88301,134309.0,A
196,196,EE88301,123827.0,A
197,197,EE88301,115836.0,A
198,198,EE88301,108389.0,A
199,199,EE88301,101179.0,A
200,200,EE88301,95065.0,A
201,201,EE88301,87769.0,A
202,202,EE88301,80012.0,A
203,203,EE88301,72907.0,A
204,204,EE88301,66616.0,A
205,205,EE88301,61503.0,A
206,206,EE88301,56789.0,A
207,207,EE88301,53313.0,A
208,208,EE88301,50028.0,A
209,209,EE88301,47265.0,A
210,210,EE88301,44637.0,A
211,211,EE88301,41539.0,A
212,212,EE88301,37950.0,A
213,213,EE88301,34350.0,A
214,214,EE88301,31414.0,A
215,215,EE88301,28712.0,A
216,216,EE88301,26548.0,A
217,217,EE88301,23990.0,A
218,218,EE88301,22919.0,A
219,219,EE88301,21219.0,A
220,220,EE88301,19754.0,A
221,221,EE88301,18505.0,A
222,222,EE88301,16968.0,A
223,223,EE88301,15704.0,A
224,224,EE88301,14272.0,A
225,225,EE88301,13082.0,A
226,226,EE88301,11905.0,A
227,227,EE88301,11098.0,A
228,228,EE88301,4895.0,A
229,229,EE88301,4524.0,A
230,230,EE88301,4200.0,A
98,98,EE88302,692.0,A
99,99,EE88302,3064.0,A
100,100,EE88302,3627.0,A
101,101,EE88302,3981.0,A
102,102,EE88302,4229.0,A
103,103,EE88302,4489.0,A
104,104,EE88302,4546.0,A
105,105,EE88302,4739.0,A
106,106,EE88302,5376.0,A
107,107,EE88302,6074.0,A
108,108,EE88302,6816.0,A
109,109,EE88302,8218.0,A
110,110,EE88302,9855.0,A
111,111,EE88302,11515.0,A
112,112,EE88302,12231.0,A
113,113,EE88302,11546.0,A
114,114,EE88302,11173.0,A
115,115,EE88302,11900.0,A
116,116,EE88302,13229.0,A
117,117,EE88302,15011.0,A
118,118,EE88302,17328.0,A
119,119,EE88302,20486.0,A
120,120,EE88302,26741.0,A
121,121,EE88302,35285.0,A
122,122,EE88302,43273.0,A
123,123,EE88302,43065.0,A
124,124,EE88302,35939.0,A
125,125,EE88302,30396.0,A
126,126,EE88302,30820.0,A
127,127,EE88302,34391.0,A
128,128,EE88302,39965.0,A
129,129,EE88302,47223.0,A
130,130,EE88302,59677.0,A
131,131,EE88302,78904.0,A
132,132,EE88302,106950.0,A
133,133,EE88302,134415.0,A
134,134,EE88302,143251.0,A
135,135,EE88302,130170.0,A
136,136,EE88302,120330.0,A
137,137,EE88302,131746.0,A
138,138,EE88302,161099.0,A
139,139,EE88302,202128.0,A
140,140,EE88302,249596.0,A
141,141,EE88302,286446.0,A
142,142,EE88302,300292.0,A
143,143,EE88302,302033.0,A
144,144,EE88302,306971.0,A
145,145,EE88302,314709.0,A
146,146,EE88302,316852.0,A
147,147,EE88302,325646.0,A
148,148,EE88302,347590.0,A
149,149,EE88302,377450.0,A
150,150,EE88302,411675.0,A
151,151,EE88302,448692.0,A
152,152,EE88302,480674.0,A
153,153,EE88302,481456.0,A
154,154,EE88302,467706.0,A
155,155,EE88302,474831.0,A
156,156,EE88302,506666.0,A
157,157,EE88302,560646.0,A
158,158,EE88302,624303.0,A
159,159,EE88302,691190.0,A
160,160,EE88302,744233.0,A
161,161,EE88302,780953.0,A
162,162,EE88302,825589.0,A
163,163,EE88302,912223.0,A
164,164,EE88302,1042759.0,A
165,165,EE88302,1150722.0,A
166,166,EE88302,1178107.0,A
167,167,EE88302,1154585.0,A
168,168,EE88302,1111948.0,A
169,169,EE88302,1059709.0,A
170,170,EE88302,995385.0,A
171,171,EE88302,925049.0,A
172,172,EE88302,867671.0,A
173,173,EE88302,829780.0,A
174,174,EE88302,809939.0,A
175,175,EE88302,791552.0,A
176,176,EE88302,759957.0,A
177,177,EE88302,712420.0,A
178,178,EE88302,653330.0,A
179,179,EE88302,589706.0,A
180,180,EE88302,531628.0,A
181,181,EE88302,477544.0,A
182,182,EE88302,429027.0,A
183,183,EE88302,391272.0,A
184,184,EE88302,360706.0,A
185,185,EE88302,338939.0,A
186,186,EE88302,320541.0,A
187,187,EE88302,303818.0,A
188,188,EE88302,284165.0,A
189,189,EE88302,262438.0,A
190,190,EE88302,239988.0,A
191,191,EE88302,216585.0,A
192,192,EE88302,193942.0,A
193,193,EE88302,175519.0,A
194,194,EE88302,159276.0,A
195,195,EE88302,146799.0,A
196,196,EE88302,137874.0,A
197,197,EE88302,129570.0,A
